age,workclass,education,marital-status,occupation,sex,capital-gain,hours-per-week,income
24, Private, Bachelors, Never-married, Exec-managerial, Male,0,40,<=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Female,0,35,<=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Male,0,50,>50K
18, Private,12th, Never-married, Adm-clerical, Male,0,12,<=50K
54, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Male,0,40,>50K
61, Private, Some-college, Divorced, Adm-clerical, Female,0,40,<=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,0,45,>50K
43, Private,7th-8th, Married-civ-spouse, Machine-op-inspct, Male,0,40,<=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,0,40,<=50K
50, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Female,0,40,>50K
27, ?, HS-grad, Never-married, ?, Female,0,25,<=50K
24, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Male,0,30,<=50K
20, State-gov, Some-college, Married-civ-spouse, Other-service, Male,0,20,<=50K
52, Private, Bachelors, Divorced, Exec-managerial, Male,0,40,>50K
57, Local-gov,7th-8th, Divorced, Other-service, Male,0,40,<=50K
49, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Male,0,60,<=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Female,0,35,<=50K
22, Private,11th, Never-married, Sales, Female,0,40,<=50K
38, Private, Some-college, Married-civ-spouse, Tech-support, Male,0,40,>50K
21, Private, Some-college, Never-married, Sales, Female,0,20,<=50K
39, Federal-gov, Bachelors, Married-civ-spouse, Protective-serv, Male,0,60,>50K
52, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Female,0,35,<=50K
25, Private, Assoc-acdm, Never-married, Tech-support, Female,0,40,<=50K
50, Private, Some-college, Married-spouse-absent, Other-service, Female,0,40,<=50K
35, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Male,0,80,<=50K
50, Private, Assoc-voc, Separated, Prof-specialty, Female,0,40,<=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,0,25,<=50K
48, Federal-gov, Bachelors, Divorced, Exec-managerial, Male,0,45,<=50K
30, Private, Some-college, Divorced, Adm-clerical, Female,0,35,<=50K
18, Private,11th, Never-married, Handlers-cleaners, Male,0,12,<=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Male,0,40,<=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Male,0,45,<=50K
63, Private, HS-grad, Married-civ-spouse, Sales, Male,4064,40,<=50K
36, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Female,0,40,>50K
24, Private, Some-college, Never-married, Machine-op-inspct, Female,0,42,<=50K
30, Local-gov, Assoc-acdm, Never-married, Protective-serv, Male,0,40,<=50K
23, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Male,0,40,<=50K
35, ?, HS-grad, Divorced, ?, Female,0,20,<=50K
21, Private, Bachelors, Never-married, Other-service, Female,0,20,<=50K
28, Private, Some-college, Never-married, Craft-repair, Male,0,43,<=50K
20, Private, HS-grad, Never-married, Adm-clerical, Male,0,40,<=50K
18, Private,11th, Never-married, Other-service, Male,0,20,<=50K
21, Private, Some-college, Never-married, Adm-clerical, Female,0,15,<=50K
27, Private, HS-grad, Never-married, Craft-repair, Male,0,40,<=50K
42, Private, Some-college, Divorced, Tech-support, Female,0,40,<=50K
21, Private, Some-college, Never-married, Other-service, Female,0,30,<=50K
51, Private, Some-college, Married-civ-spouse, Sales, Male,0,40,>50K
27, Federal-gov, Bachelors, Never-married, Adm-clerical, Female,0,40,<=50K
23, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Male,0,40,<=50K
57, Private, Some-college, Married-civ-spouse, Sales, Male,0,40,>50K
22, State-gov, Bachelors, Never-married, Prof-specialty, Female,0,12,<=50K
59, Private,9th, Married-civ-spouse, Transport-moving, Male,0,60,>50K
38, Private, HS-grad, Divorced, Transport-moving, Male,0,40,<=50K
20, Private, HS-grad, Never-married, Transport-moving, Male,0,40,<=50K
90, Private,9th, Never-married, Adm-clerical, Female,0,40,<=50K
35, Private, Assoc-voc, Married-civ-spouse, Sales, Male,0,40,<=50K
50, Private, HS-grad, Married-civ-spouse, Protective-serv, Male,0,38,>50K
45, Private, Doctorate, Married-civ-spouse, Prof-specialty, Male,0,50,>50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Male,0,50,>50K
23, Private, Assoc-acdm, Never-married, Prof-specialty, Male,0,40,<=50K
34, Private,11th, Married-civ-spouse, Handlers-cleaners, Male,0,40,<=50K
23, Self-emp-inc, Bachelors, Divorced, Sales, Female,0,43,<=50K
39, State-gov, Some-college, Married-civ-spouse, Protective-serv, Male,0,40,<=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Male,0,55,<=50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Male,0,40,>50K
40, Private, Masters, Divorced, Prof-specialty, Male,0,43,<=50K
44, Private, Some-college, Never-married, Sales, Male,0,50,<=50K
31, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Female,0,20,>50K
25, Private,9th, Separated, Handlers-cleaners, Male,0,40,<=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Female,0,32,>50K
32, Private, HS-grad, Never-married, Transport-moving, Male,0,60,<=50K
36, Private,10th, Married-civ-spouse, Machine-op-inspct, Male,0,40,<=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Male,0,55,>50K
80, Private, Masters, Widowed, Prof-specialty, Female,0,10,<=50K
21, Private, Some-college, Never-married, Sales, Female,0,8,<=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Male,0,60,<=50K
77, ?, Masters, Divorced, ?, Male,0,45,<=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Male,5013,40,<=50K
35, ?, HS-grad, Married-civ-spouse, ?, Male,0,40,<=50K
49, Private,7th-8th, Married-civ-spouse, Handlers-cleaners, Male,0,40,<=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Female,0,25,<=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Male,0,45,<=50K
41, Private, HS-grad, Divorced, Handlers-cleaners, Male,0,55,<=50K
57, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Male,0,40,>50K
21, ?, Some-college, Never-married, ?, Female,0,25,<=50K
19, Private, Some-college, Never-married, Other-service, Female,0,40,<=50K
28, Private, Bachelors, Never-married, Exec-managerial, Female,0,45,<=50K
42, Federal-gov, Masters, Divorced, Adm-clerical, Male,0,60,<=50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Male,0,55,<=50K
38, ?, Assoc-voc, Separated, ?, Female,0,25,<=50K
26, Private, Some-college, Never-married, Other-service, Male,0,20,<=50K
41, Private, Some-college, Never-married, Craft-repair, Male,0,60,>50K
40, Private, Some-college, Divorced, Exec-managerial, Female,0,40,<=50K
36, Self-emp-not-inc, Doctorate, Never-married, Prof-specialty, Male,0,40,>50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Male,0,40,<=50K
25, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Female,0,20,<=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Male,0,60,<=50K
32, Private, HS-grad, Never-married, Craft-repair, Male,0,40,<=50K
32, Private, Assoc-acdm, Never-married, Adm-clerical, Male,0,30,<=50K
37, Private,5th-6th, Married-civ-spouse, Craft-repair, Male,0,40,<=50K
39, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Male,0,56,<=50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Male,0,40,<=50K
28, ?, HS-grad, Never-married, ?, Male,0,40,<=50K
24, ?,9th, Never-married, ?, Female,0,20,<=50K
19, Private, HS-grad, Never-married, Sales, Female,0,40,<=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Male,0,40,<=50K
40, Private, HS-grad, Divorced, Machine-op-inspct, Female,0,40,<=50K
29, Private,7th-8th, Never-married, Handlers-cleaners, Male,0,30,<=50K
59, Private, HS-grad, Married-civ-spouse, Farming-fishing, Male,0,48,<=50K
52, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Male,0,40,>50K
27, Private, Bachelors, Never-married, Exec-managerial, Male,0,40,<=50K
45, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Male,0,45,>50K
58, Private, Bachelors, Married-civ-spouse, Other-service, Male,0,40,<=50K
53, Private, Bachelors, Never-married, Exec-managerial, Male,0,40,<=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Male,0,25,<=50K
35, Private,11th, Divorced, Handlers-cleaners, Male,0,40,<=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Male,0,40,<=50K
49, Private, Assoc-acdm, Divorced, Exec-managerial, Female,0,40,<=50K
25, Private,12th, Never-married, Craft-repair, Male,0,40,<=50K
47, Private, Masters, Divorced, Prof-specialty, Female,0,50,>50K
28, Private, Assoc-acdm, Divorced, Adm-clerical, Female,0,40,<=50K
20, Private, Some-college, Never-married, Exec-managerial, Female,0,30,<=50K
74, ?,5th-6th, Married-civ-spouse, ?, Male,0,56,<=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Male,0,24,<=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Male,2580,40,<=50K
31, Private, Some-college, Divorced, Adm-clerical, Female,0,40,<=50K
61, ?, Some-college, Married-spouse-absent, ?, Male,0,40,<=50K
30, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Male,0,53,<=50K
20, ?, Some-college, Never-married, ?, Male,0,40,<=50K
35, Private,7th-8th, Married-civ-spouse, Machine-op-inspct, Male,0,40,>50K
23, Private, Bachelors, Never-married, Other-service, Male,0,40,<=50K
25, Private, Bachelors, Married-civ-spouse, Exec-managerial, Female,0,30,>50K
19, Private, HS-grad, Never-married, Other-service, Male,0,30,<=50K
30, Private, Masters, Never-married, Prof-specialty, Male,0,45,>50K
26, Private, HS-grad, Never-married, Craft-repair, Male,0,35,<=50K
34, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Male,0,45,<=50K
49, Private, Bachelors, Divorced, Exec-managerial, Female,0,40,<=50K
35, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Male,0,40,<=50K
38, Private, HS-grad, Never-married, Sales, Female,0,40,<=50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Male,0,20,<=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Male,0,48,>50K
54, Private, Some-college, Never-married, Other-service, Female,0,40,<=50K
19, Local-gov, HS-grad, Never-married, Craft-repair, Male,0,40,<=50K
18, Never-worked,10th, Never-married, ?, Male,0,40,<=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,0,40,<=50K
28, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Male,0,40,<=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Male,0,40,<=50K
49, Local-gov,5th-6th, Married-civ-spouse, Other-service, Male,0,40,<=50K
25, Private, Bachelors, Never-married, Prof-specialty, Male,0,70,<=50K
17, Private,10th, Never-married, Sales, Male,0,20,<=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Male,0,60,>50K
30, Private, Some-college, Married-civ-spouse, Transport-moving, Male,0,35,<=50K
90, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Male,20051,60,>50K
25, Private, HS-grad, Never-married, Protective-serv, Male,0,40,<=50K
27, Private, Assoc-voc, Married-civ-spouse, Sales, Male,0,35,<=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,0,40,<=50K
55, Private, Some-college, Married-civ-spouse, Protective-serv, Male,0,40,>50K
31, Federal-gov, Bachelors, Never-married, Exec-managerial, Female,0,40,<=50K
43, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Male,0,99,<=50K
63, Private, Masters, Separated, Prof-specialty, Female,0,40,>50K
46, Private,7th-8th, Married-civ-spouse, Transport-moving, Male,0,40,<=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Male,0,40,<=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Female,0,50,>50K
26, Private, Bachelors, Never-married, Adm-clerical, Female,0,20,<=50K
26, Private, Some-college, Married-civ-spouse, Sales, Male,0,45,<=50K
20, ?, Some-college, Never-married, ?, Female,0,30,<=50K
19, ?, HS-grad, Never-married, ?, Female,0,40,<=50K
61, Private,9th, Divorced, Handlers-cleaners, Male,0,40,>50K
23, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Male,0,40,<=50K
24, Private, HS-grad, Married-civ-spouse, Adm-clerical, Female,0,40,<=50K
35, Private, Bachelors, Divorced, Tech-support, Male,7430,40,>50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Male,0,12,<=50K
31, Private,12th, Divorced, Other-service, Female,0,21,<=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Female,0,55,<=50K
63, Private, Bachelors, Widowed, Adm-clerical, Female,0,25,<=50K
29, State-gov, Assoc-voc, Never-married, Tech-support, Female,0,64,<=50K
43, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Male,0,40,<=50K
22, Private, Bachelors, Never-married, Adm-clerical, Female,0,10,<=50K
17, Private,11th, Never-married, Other-service, Male,0,25,<=50K
23, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Male,0,40,>50K
35, Private,9th, Divorced, Craft-repair, Male,0,45,<=50K
32, Private, HS-grad, Divorced, Other-service, Female,0,28,<=50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Male,15024,60,>50K
25, Private, HS-grad, Never-married, Transport-moving, Male,0,40,<=50K
26, Local-gov, Masters, Married-spouse-absent, Prof-specialty, Female,0,40,<=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,0,40,<=50K
29, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Male,0,50,<=50K
57, Private, Some-college, Married-civ-spouse, Prof-specialty, Male,0,40,>50K
90, Private, Masters, Never-married, Exec-managerial, Male,0,50,>50K
35, Private, Assoc-voc, Divorced, Prof-specialty, Female,0,40,>50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Male,0,60,>50K
60, Private, HS-grad, Divorced, Sales, Female,0,33,<=50K
21, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Female,0,40,<=50K
71, Local-gov, Masters, Widowed, Prof-specialty, Female,0,40,<=50K
22, Private, Assoc-voc, Never-married, Other-service, Male,0,30,<=50K
50, Local-gov, HS-grad, Divorced, Adm-clerical, Female,0,40,<=50K
37, Private, Some-college, Married-civ-spouse, Sales, Male,0,45,>50K
23, Private, HS-grad, Never-married, Adm-clerical, Female,0,40,<=50K
74, Private, HS-grad, Married-civ-spouse, Other-service, Male,0,30,<=50K
67, Private, Some-college, Married-civ-spouse, Sales, Male,0,70,<=50K
59, Private, Some-college, Married-civ-spouse, Craft-repair, Male,0,43,>50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Male,0,40,<=50K
45, Private, HS-grad, Married-civ-spouse, Farming-fishing, Male,0,40,<=50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Male,0,20,<=50K
39, Private, Bachelors, Never-married, Prof-specialty, Female,0,63,<=50K
33, State-gov, Some-college, Divorced, Other-service, Female,0,40,<=50K
32, Private, Bachelors, Never-married, Other-service, Male,0,40,<=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,0,45,>50K
39, Private, HS-grad, Never-married, Handlers-cleaners, Male,0,40,<=50K
29, State-gov, Masters, Married-civ-spouse, Adm-clerical, Male,0,36,<=50K
22, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Male,0,40,<=50K
53, Private, Bachelors, Divorced, Sales, Female,13550,43,>50K
46, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Male,0,42,<=50K
51, Private, Some-college, Married-civ-spouse, Other-service, Female,0,40,>50K
44, Private, Prof-school, Divorced, Prof-specialty, Female,2354,99,<=50K
56, State-gov, HS-grad, Divorced, Adm-clerical, Female,0,40,<=50K
27, Private, Bachelors, Never-married, Adm-clerical, Female,0,40,<=50K
52, Private,9th, Married-spouse-absent, Machine-op-inspct, Female,0,30,<=50K
39, Private, Bachelors, Never-married, Prof-specialty, Male,0,40,>50K
45, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Male,7688,40,>50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Male,0,45,<=50K
33, Private, HS-grad, Divorced, Adm-clerical, Male,0,40,<=50K
35, ?, HS-grad, Never-married, ?, Female,0,4,<=50K
46, Private,5th-6th, Married-civ-spouse, Craft-repair, Female,0,45,<=50K
35, Private,12th, Married-civ-spouse, Craft-repair, Female,0,50,<=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Male,0,50,<=50K
48, Private, Bachelors, Married-civ-spouse, Sales, Male,0,40,<=50K
32, Private, HS-grad, Divorced, Machine-op-inspct, Male,0,50,<=50K
18, ?,10th, Never-married, ?, Male,0,40,<=50K
20, Private, Some-college, Never-married, Other-service, Female,0,32,<=50K
35, Private, HS-grad, Never-married, Transport-moving, Male,0,60,<=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Female,0,25,<=50K
21, Private, HS-grad, Never-married, Sales, Female,0,40,<=50K
56, Private,11th, Separated, Machine-op-inspct, Female,0,40,<=50K
28, Private, Bachelors, Never-married, Adm-clerical, Female,0,16,<=50K
45, Private, HS-grad, Divorced, Craft-repair, Female,0,40,<=50K
32, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Female,0,45,<=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Male,0,12,<=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Male,0,40,>50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, Male,0,40,>50K
33, Private, Masters, Married-civ-spouse, Prof-specialty, Male,0,40,>50K
36, Private, Bachelors, Never-married, Exec-managerial, Male,0,55,<=50K
25, Private, HS-grad, Never-married, Adm-clerical, Female,0,40,<=50K
28, Private, Bachelors, Never-married, Sales, Male,0,40,<=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Male,7298,55,>50K
53, Private,10th, Married-spouse-absent, Machine-op-inspct, Female,0,40,<=50K
47, Private, HS-grad, Divorced, Exec-managerial, Female,3325,45,<=50K
49, Self-emp-inc, Assoc-voc, Divorced, Exec-managerial, Male,0,60,<=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Male,0,40,<=50K
31, Private, Some-college, Never-married, Adm-clerical, Male,0,40,<=50K
44, Self-emp-inc, Some-college, Divorced, Other-service, Male,0,80,<=50K
19, Private, HS-grad, Never-married, Prof-specialty, Male,0,40,<=50K
37, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Male,0,40,<=50K
60, ?, HS-grad, Widowed, ?, Male,0,35,<=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Male,0,25,<=50K
