estacion,provincia,altura,numero,NroOACI,LAT_decimal,LON_decimal,mes_txt,prec_sup_1mm,humedad,nubosidad,prec_mm,temp,temp_max,temp_min,viento
PUNTA INDIO B.A.,BUENOS AIRES,22.0,87596.0,SAAI,-35.35,-57.28333333333333,Dic,6.4,75.3,3.6,82.3,21.4,26.6,16.5,S/D
RECONQUISTA AERO,SANTA FE,53.0,87270.0,SATR,-29.2,-59.68333333333333,Ene,6.8,70.1,3.3,150.9,26.4,32.4,21.0,12.3
RECONQUISTA AERO,SANTA FE,53.0,87270.0,SATR,-29.2,-59.68333333333333,Feb,7.0,74.1,3.4,150.9,25.3,31.2,20.4,11.6
RECONQUISTA AERO,SANTA FE,53.0,87270.0,SATR,-29.2,-59.68333333333333,Mar,6.5,76.5,3.3,138.4,23.6,29.4,18.8,10.8
RECONQUISTA AERO,SANTA FE,53.0,87270.0,SATR,-29.2,-59.68333333333333,Abr,7.1,79.3,3.6,141.5,20.4,26.0,15.8,10.4
RECONQUISTA AERO,SANTA FE,53.0,87270.0,SATR,-29.2,-59.68333333333333,May,4.7,80.8,4.0,75.0,16.9,22.2,12.6,10.8
RECONQUISTA AERO,SANTA FE,53.0,87270.0,SATR,-29.2,-59.68333333333333,Jun,3.0,81.3,4.3,34.8,14.4,19.9,10.1,11.0
RECONQUISTA AERO,SANTA FE,53.0,87270.0,SATR,-29.2,-59.68333333333333,Jul,2.4,76.4,3.7,24.1,13.5,19.7,8.7,12.2
RECONQUISTA AERO,SANTA FE,53.0,87270.0,SATR,-29.2,-59.68333333333333,Ago,2.7,70.3,3.3,36.2,15.6,22.7,10.0,15.1
RECONQUISTA AERO,SANTA FE,53.0,87270.0,SATR,-29.2,-59.68333333333333,Sep,4.6,69.1,3.5,45.5,17.7,24.4,12.1,15.4
RECONQUISTA AERO,SANTA FE,53.0,87270.0,SATR,-29.2,-59.68333333333333,Oct,7.6,71.6,3.8,108.9,20.8,26.8,15.4,15.9
RECONQUISTA AERO,SANTA FE,53.0,87270.0,SATR,-29.2,-59.68333333333333,Nov,7.7,69.0,3.1,156.8,23.0,29.0,17.4,14.4
RECONQUISTA AERO,SANTA FE,53.0,87270.0,SATR,-29.2,-59.68333333333333,Dic,7.6,69.9,3.2,162.8,25.2,31.1,19.7,12.5
RESISTENCIA AERO,CHACO,52.0,87155.0,SARE,-27.433333333333334,-59.03333333333333,Ene,7.3,71.5,3.7,179.9,26.9,33.4,21.2,S/D
RESISTENCIA AERO,CHACO,52.0,87155.0,SARE,-27.433333333333334,-59.03333333333333,Feb,7.3,74.1,3.7,156.8,26.1,32.3,20.8,S/D
RESISTENCIA AERO,CHACO,52.0,87155.0,SARE,-27.433333333333334,-59.03333333333333,Mar,6.9,76.7,3.6,161.0,24.5,30.7,19.4,S/D
RESISTENCIA AERO,CHACO,52.0,87155.0,SARE,-27.433333333333334,-59.03333333333333,Abr,6.7,80.0,3.8,165.1,21.4,27.4,16.4,S/D
RESISTENCIA AERO,CHACO,52.0,87155.0,SARE,-27.433333333333334,-59.03333333333333,May,5.2,82.2,4.0,86.7,17.7,23.7,12.8,S/D
RESISTENCIA AERO,CHACO,52.0,87155.0,SARE,-27.433333333333334,-59.03333333333333,Jun,4.0,81.9,4.4,59.9,15.8,21.7,11.1,S/D
RESISTENCIA AERO,CHACO,52.0,87155.0,SARE,-27.433333333333334,-59.03333333333333,Jul,2.7,76.6,3.8,24.4,14.8,21.6,9.4,S/D
RESISTENCIA AERO,CHACO,52.0,87155.0,SARE,-27.433333333333334,-59.03333333333333,Ago,2.9,70.5,3.4,35.3,16.9,24.4,10.7,S/D
RESISTENCIA AERO,CHACO,52.0,87155.0,SARE,-27.433333333333334,-59.03333333333333,Sep,4.9,68.8,3.7,53.6,19.2,26.2,12.9,S/D
RESISTENCIA AERO,CHACO,52.0,87155.0,SARE,-27.433333333333334,-59.03333333333333,Oct,7.8,71.9,4.0,138.2,22.2,28.5,16.5,S/D
RESISTENCIA AERO,CHACO,52.0,87155.0,SARE,-27.433333333333334,-59.03333333333333,Nov,8.0,71.2,3.4,175.5,23.8,30.1,17.7,S/D
RESISTENCIA AERO,CHACO,52.0,87155.0,SARE,-27.433333333333334,-59.03333333333333,Dic,7.8,71.4,3.7,156.7,26.0,32.2,20.1,S/D
ROSARIO AERO,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Ene,6.4,67.8,3.2,120.7,24.8,30.9,18.7,12.4
ROSARIO AERO,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Feb,6.6,72.8,3.3,127.4,23.4,29.4,17.7,11.4
ROSARIO AERO,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Mar,6.3,75.4,3.1,138.4,21.5,27.7,16.0,10.5
ROSARIO AERO,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Abr,6.9,78.1,3.6,119.9,17.7,23.9,12.4,10.7
ROSARIO AERO,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,May,4.2,81.0,4.0,57.7,14.2,20.1,9.4,10.7
ROSARIO AERO,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Jun,2.7,80.9,4.2,28.3,11.0,17.0,6.2,10.6
ROSARIO AERO,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Jul,2.6,77.9,3.9,23.0,10.1,16.5,4.9,11.6
ROSARIO AERO,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Ago,2.8,72.6,3.5,35.3,12.3,19.2,6.3,12.8
ROSARIO AERO,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Sep,4.1,68.5,3.6,48.0,15.0,21.5,8.7,14.4
ROSARIO AERO,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Oct,7.9,69.3,3.9,118.7,18.2,24.3,12.3,15.3
ROSARIO AERO,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Nov,6.7,65.6,3.4,108.2,21.3,27.5,15.0,14.6
ROSARIO AERO,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Dic,7.7,65.5,3.3,127.9,23.6,29.8,17.3,12.7
RIO CUARTO AERO,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Ene,8.4,66.7,3.3,135.4,23.0,29.1,17.6,18.0
RIO CUARTO AERO,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Feb,7.0,71.3,3.4,104.7,21.7,27.7,16.5,15.7
RIO CUARTO AERO,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Mar,6.8,72.8,3.2,102.0,20.0,26.3,15.1,15.8
RIO CUARTO AERO,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Abr,5.9,71.5,3.6,67.0,16.5,22.9,11.6,15.4
RIO CUARTO AERO,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,May,3.4,73.3,4.0,29.2,12.8,19.1,8.2,14.9
RIO CUARTO AERO,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Jun,1.6,69.9,3.7,7.7,9.7,16.3,4.8,14.4
RIO CUARTO AERO,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Jul,1.8,64.8,3.5,9.0,8.8,15.7,3.8,16.0
RIO CUARTO AERO,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Ago,1.5,57.6,3.1,10.9,11.2,18.6,5.5,18.5
RIO CUARTO AERO,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Sep,3.9,56.5,3.3,35.0,14.0,21.1,8.1,20.5
RIO CUARTO AERO,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Oct,7.6,60.8,3.7,81.0,17.2,23.9,11.5,21.5
RIO CUARTO AERO,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Nov,8.7,59.4,3.6,127.0,20.3,26.8,14.3,21.7
RIO CUARTO AERO,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Dic,8.8,60.4,3.3,129.6,22.5,29.0,16.6,20.4
RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,Ene,5.6,51.9,5.4,26.9,13.6,20.0,7.4,26.2
RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,Feb,4.9,56.3,5.1,29.5,13.0,19.5,6.9,23.5
RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,Mar,5.6,62.4,4.9,28.6,10.8,17.1,5.4,21.6
RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,Abr,4.9,68.6,4.7,24.6,7.6,13.4,2.7,20.5
RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,May,4.3,75.1,4.4,24.3,4.4,8.8,0.2,18.3
RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,Jun,4.5,79.0,4.3,20.9,1.6,5.2,-2.1,19.6
RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,Jul,4.7,77.7,4.4,19.8,1.5,5.1,-2.3,18.8
RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,Ago,3.8,73.4,4.5,18.7,3.1,7.5,-0.8,20.4
RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,Sep,3.3,66.1,4.7,14.6,5.6,11.3,0.8,21.0
RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,Oct,2.8,56.9,4.8,14.5,8.3,14.8,2.3,23.7
RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,Nov,4.0,52.6,5.2,22.0,10.9,17.1,4.5,27.8
RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,Dic,6.4,52.5,5.5,32.2,12.6,18.6,6.5,27.1
RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,Ene,7.3,74.3,5.4,37.2,11.0,16.0,5.9,28.7
RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,Feb,6.0,76.4,5.1,31.4,10.4,15.7,5.5,25.6
RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,Mar,6.5,80.3,4.9,28.6,8.4,13.6,4.1,24.1
RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,Abr,6.5,84.0,4.7,30.1,5.7,10.6,1.8,20.7
RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,May,5.7,87.5,4.3,28.8,2.9,6.8,-0.5,18.4
RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,Jun,5.3,89.1,4.0,26.0,0.3,3.4,-2.8,19.5
RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,Jul,5.9,88.6,4.2,26.1,0.1,3.2,-3.0,18.6
RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,Ago,5.1,86.3,4.3,21.8,1.6,5.4,-1.4,20.4
RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,Sep,4.6,82.3,4.6,17.5,3.6,8.2,-0.1,22.0
RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,Oct,3.7,76.5,4.8,16.0,6.2,11.4,1.6,26.8
RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,Nov,4.7,73.5,5.2,23.6,8.5,13.4,3.5,29.9
RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,Dic,7.8,73.4,5.4,38.4,10.0,14.9,4.9,28.6
SALTA AERO,SALTA,1221.0,87047.0,SASA,-24.833333333333332,-65.46666666666667,Ene,12.4,77.2,5.8,197.1,21.5,27.7,16.8,6.8
SALTA AERO,SALTA,1221.0,87047.0,SASA,-24.833333333333332,-65.46666666666667,Feb,11.2,80.6,5.8,147.3,20.6,26.5,16.1,6.4
SALTA AERO,SALTA,1221.0,87047.0,SASA,-24.833333333333332,-65.46666666666667,Mar,10.1,82.9,5.8,107.3,19.4,25.1,15.2,6.1
SALTA AERO,SALTA,1221.0,87047.0,SASA,-24.833333333333332,-65.46666666666667,Abr,4.4,82.3,5.4,42.1,16.8,22.9,12.2,6.0
SALTA AERO,SALTA,1221.0,87047.0,SASA,-24.833333333333332,-65.46666666666667,May,1.7,80.5,5.0,9.7,13.3,20.3,8.1,5.8
SALTA AERO,SALTA,1221.0,87047.0,SASA,-24.833333333333332,-65.46666666666667,Jun,0.5,75.6,4.2,2.5,10.9,19.8,4.5,6.1
SALTA AERO,SALTA,1221.0,87047.0,SASA,-24.833333333333332,-65.46666666666667,Jul,0.8,69.3,3.4,2.7,10.1,19.9,2.9,6.5
SALTA AERO,SALTA,1221.0,87047.0,SASA,-24.833333333333332,-65.46666666666667,Ago,0.7,60.4,2.9,2.3,12.8,22.7,4.8,6.9
SALTA AERO,SALTA,1221.0,87047.0,SASA,-24.833333333333332,-65.46666666666667,Sep,1.2,55.8,3.3,5.7,15.8,24.7,7.7,7.9
SALTA AERO,SALTA,1221.0,87047.0,SASA,-24.833333333333332,-65.46666666666667,Oct,3.3,60.6,4.4,23.9,19.3,26.9,12.1,9.0
SALTA AERO,SALTA,1221.0,87047.0,SASA,-24.833333333333332,-65.46666666666667,Nov,6.6,66.1,4.8,59.3,20.6,27.6,14.2,8.6
SALTA AERO,SALTA,1221.0,87047.0,SASA,-24.833333333333332,-65.46666666666667,Dic,10.1,71.5,5.3,138.4,21.7,28.4,16.0,7.6
SAN ANTONIO OESTE AERO,RIO NEGRO,20.0,87784.0,SAVN,-40.75,-65.01666666666667,Ene,2.7,47.1,2.8,19.4,22.8,30.4,15.7,S/D
SAN ANTONIO OESTE AERO,RIO NEGRO,20.0,87784.0,SAVN,-40.75,-65.01666666666667,Feb,2.9,51.2,2.8,27.3,21.8,29.2,14.6,S/D
SAN ANTONIO OESTE AERO,RIO NEGRO,20.0,87784.0,SAVN,-40.75,-65.01666666666667,Mar,2.9,54.9,3.1,33.4,19.2,26.4,12.3,S/D
SAN ANTONIO OESTE AERO,RIO NEGRO,20.0,87784.0,SAVN,-40.75,-65.01666666666667,Abr,2.9,59.7,3.3,37.6,14.3,21.5,7.8,S/D
SAN ANTONIO OESTE AERO,RIO NEGRO,20.0,87784.0,SAVN,-40.75,-65.01666666666667,May,3.6,67.5,3.9,28.4,10.2,16.9,4.6,S/D
SAN ANTONIO OESTE AERO,RIO NEGRO,20.0,87784.0,SAVN,-40.75,-65.01666666666667,Jun,3.2,67.0,4.1,25.7,7.5,13.8,2.1,S/D
SAN ANTONIO OESTE AERO,RIO NEGRO,20.0,87784.0,SAVN,-40.75,-65.01666666666667,Jul,2.7,65.9,3.8,20.9,6.6,13.4,1.0,S/D
SAN ANTONIO OESTE AERO,RIO NEGRO,20.0,87784.0,SAVN,-40.75,-65.01666666666667,Ago,2.2,59.4,3.9,16.6,8.7,15.8,2.5,S/D
SAN ANTONIO OESTE AERO,RIO NEGRO,20.0,87784.0,SAVN,-40.75,-65.01666666666667,Sep,3.0,56.5,3.7,17.9,11.3,18.1,4.3,S/D
SAN ANTONIO OESTE AERO,RIO NEGRO,20.0,87784.0,SAVN,-40.75,-65.01666666666667,Oct,3.4,51.5,3.7,27.8,15.2,22.0,7.7,S/D
SAN ANTONIO OESTE AERO,RIO NEGRO,20.0,87784.0,SAVN,-40.75,-65.01666666666667,Nov,3.1,48.0,3.6,19.0,18.7,25.9,11.1,S/D
SAN ANTONIO OESTE AERO,RIO NEGRO,20.0,87784.0,SAVN,-40.75,-65.01666666666667,Dic,2.3,45.5,3.3,19.4,21.5,28.9,13.8,S/D
SAN FERNANDO AERO,BUENOS AIRES,5.0,87553.0,SADF,-34.45,-58.583333333333336,Ene,6.9,66.0,3.0,114.4,24.6,29.5,19.3,12.8
SAN FERNANDO AERO,BUENOS AIRES,5.0,87553.0,SADF,-34.45,-58.583333333333336,Feb,6.5,70.7,3.2,122.6,23.5,28.2,18.7,11.8
SAN FERNANDO AERO,BUENOS AIRES,5.0,87553.0,SADF,-34.45,-58.583333333333336,Mar,6.0,73.6,3.0,119.2,21.5,26.2,16.7,10.6
SAN FERNANDO AERO,BUENOS AIRES,5.0,87553.0,SADF,-34.45,-58.583333333333336,Abr,6.5,76.9,3.4,106.2,17.8,22.7,13.1,9.8
SAN FERNANDO AERO,BUENOS AIRES,5.0,87553.0,SADF,-34.45,-58.583333333333336,May,5.2,80.3,3.8,81.3,14.2,18.9,9.8,9.0
SAN FERNANDO AERO,BUENOS AIRES,5.0,87553.0,SADF,-34.45,-58.583333333333336,Jun,4.2,79.7,3.9,52.5,11.2,16.2,6.9,9.2
SAN FERNANDO AERO,BUENOS AIRES,5.0,87553.0,SADF,-34.45,-58.583333333333336,Jul,4.9,78.3,4.0,68.6,10.6,15.4,6.2,9.8
SAN FERNANDO AERO,BUENOS AIRES,5.0,87553.0,SADF,-34.45,-58.583333333333336,Ago,5.3,74.4,3.8,70.7,12.5,17.7,7.8,11.0
SAN FERNANDO AERO,BUENOS AIRES,5.0,87553.0,SADF,-34.45,-58.583333333333336,Sep,5.6,71.2,3.7,78.6,14.5,19.3,9.6,12.9
SAN FERNANDO AERO,BUENOS AIRES,5.0,87553.0,SADF,-34.45,-58.583333333333336,Oct,7.4,70.9,3.8,111.8,17.6,22.1,12.8,13.3
SAN FERNANDO AERO,BUENOS AIRES,5.0,87553.0,SADF,-34.45,-58.583333333333336,Nov,6.8,66.6,3.3,113.7,20.6,25.4,15.3,13.3
SAN FERNANDO AERO,BUENOS AIRES,5.0,87553.0,SADF,-34.45,-58.583333333333336,Dic,6.6,64.6,2.9,104.3,23.0,28.3,17.5,12.6
SAN JUAN AERO,SAN JUAN,598.0,87311.0,SANU,-31.566666666666666,-68.41666666666667,Ene,2.8,43.0,2.8,17.4,27.3,35.1,19.8,15.3
SAN JUAN AERO,SAN JUAN,598.0,87311.0,SANU,-31.566666666666666,-68.41666666666667,Feb,2.2,46.9,2.7,22.5,25.6,33.3,18.4,14.6
SAN JUAN AERO,SAN JUAN,598.0,87311.0,SANU,-31.566666666666666,-68.41666666666667,Mar,1.9,52.6,2.6,10.8,22.8,30.5,16.1,13.0
SAN JUAN AERO,SAN JUAN,598.0,87311.0,SANU,-31.566666666666666,-68.41666666666667,Abr,0.9,57.3,2.6,4.6,17.3,25.3,10.9,11.5
SAN JUAN AERO,SAN JUAN,598.0,87311.0,SANU,-31.566666666666666,-68.41666666666667,May,0.7,62.2,2.9,3.4,12.3,20.5,6.0,9.7
SAN JUAN AERO,SAN JUAN,598.0,87311.0,SANU,-31.566666666666666,-68.41666666666667,Jun,0.3,60.2,2.6,1.8,8.4,17.3,1.5,9.8
SAN JUAN AERO,SAN JUAN,598.0,87311.0,SANU,-31.566666666666666,-68.41666666666667,Jul,0.4,55.1,2.3,1.3,7.5,16.7,0.3,10.4
SAN JUAN AERO,SAN JUAN,598.0,87311.0,SANU,-31.566666666666666,-68.41666666666667,Ago,0.4,45.5,2.1,2.6,10.7,20.3,2.7,11.7
SAN JUAN AERO,SAN JUAN,598.0,87311.0,SANU,-31.566666666666666,-68.41666666666667,Sep,0.8,40.8,2.2,3.7,14.9,23.8,6.6,13.7
SAN JUAN AERO,SAN JUAN,598.0,87311.0,SANU,-31.566666666666666,-68.41666666666667,Oct,0.8,38.8,2.4,2.9,19.6,27.9,11.3,16.4
SAN JUAN AERO,SAN JUAN,598.0,87311.0,SANU,-31.566666666666666,-68.41666666666667,Nov,1.1,38.2,2.2,7.2,23.5,31.6,15.0,17.2
SAN JUAN AERO,SAN JUAN,598.0,87311.0,SANU,-31.566666666666666,-68.41666666666667,Dic,1.6,38.1,2.3,12.4,26.4,34.4,18.0,16.6
SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,Ene,3.2,51.5,4.4,16.5,16.1,22.9,9.4,27.6
SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,Feb,4.1,56.7,4.1,25.7,15.3,22.3,8.9,25.4
SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,Mar,3.8,59.3,3.9,25.6,13.2,19.9,7.4,23.9
SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,Abr,3.1,62.5,3.8,16.1,10.0,16.1,4.9,24.0
SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,May,4.2,69.5,3.8,24.8,6.5,11.3,2.1,22.7
SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,Jun,4.6,74.5,3.8,30.6,3.6,7.5,-0.1,25.6
SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,Jul,4.0,74.4,3.8,25.6,3.3,7.4,-0.5,23.9
SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,Ago,3.7,69.6,3.9,18.7,4.8,10.0,0.6,25.6
SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,Sep,3.4,64.0,4.1,16.9,7.4,13.4,2.3,26.2
SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,Oct,3.5,57.0,4.1,17.6,10.2,16.7,4.2,26.7
SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,Nov,3.6,52.0,4.5,15.5,13.0,19.6,6.5,29.8
SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,Dic,4.4,52.5,4.7,24.6,14.7,21.4,8.3,29.2
SAN LUIS AERO,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Ene,8.3,52.9,3.5,115.3,24.8,31.6,18.3,17.4
SAN LUIS AERO,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Feb,7.0,58.1,3.3,112.5,23.2,30.0,17.2,15.9
SAN LUIS AERO,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Mar,6.8,62.7,3.2,92.1,21.1,27.6,15.5,14.5
SAN LUIS AERO,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Abr,4.4,64.9,3.5,44.8,16.9,23.3,11.8,13.6
SAN LUIS AERO,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,May,2.6,66.2,4.0,18.6,13.2,19.6,8.3,12.1
SAN LUIS AERO,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Jun,1.2,62.0,3.7,5.4,10.3,17.1,5.0,13.4
SAN LUIS AERO,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Jul,1.4,56.1,3.4,5.4,9.6,16.7,4.0,13.9
SAN LUIS AERO,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Ago,1.6,47.6,3.1,8.6,12.2,19.5,6.2,15.6
SAN LUIS AERO,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Sep,2.8,45.5,3.3,22.0,15.3,22.4,9.1,16.5
SAN LUIS AERO,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Oct,5.0,47.8,3.5,50.1,18.9,25.6,12.5,18.4
SAN LUIS AERO,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Nov,7.0,48.5,3.4,87.4,21.8,28.5,15.1,18.3
SAN LUIS AERO,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Dic,8.3,49.7,3.3,104.9,24.0,30.8,17.3,17.7
SAN MARTIN (MZA),MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Ene,5.3,53.5,2.7,48.0,25.2,32.9,18.3,S/D
SAN MARTIN (MZA),MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Feb,4.3,58.6,2.7,45.0,23.5,31.2,16.9,S/D
SAN MARTIN (MZA),MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Mar,3.3,63.8,2.7,47.1,20.9,28.5,15.0,S/D
SAN MARTIN (MZA),MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Abr,2.0,67.5,2.8,19.5,15.9,23.6,10.5,S/D
SAN MARTIN (MZA),MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,May,1.6,69.8,3.3,10.9,11.7,19.2,6.6,S/D
SAN MARTIN (MZA),MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Jun,0.6,66.4,2.9,3.1,8.4,16.2,3.0,S/D
SAN MARTIN (MZA),MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Jul,0.6,61.3,2.5,3.1,7.6,15.8,1.9,S/D
SAN MARTIN (MZA),MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Ago,0.9,53.8,2.3,5.9,10.4,19.0,4.1,S/D
SAN MARTIN (MZA),MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Sep,1.4,50.9,2.5,8.4,14.0,22.2,7.3,S/D
SAN MARTIN (MZA),MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Oct,1.6,49.7,2.5,15.4,18.1,25.9,11.1,S/D
SAN MARTIN (MZA),MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Nov,2.8,48.8,2.4,26.6,21.7,29.4,14.4,S/D
SAN MARTIN (MZA),MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Dic,3.5,48.8,2.3,29.6,24.4,32.2,17.0,S/D
MARIANO MORENO AERO,BUENOS AIRES,32.0,87572.0,SADJ,-34.55,-58.78333333333333,Ene,7.3,68.2,3.5,116.2,24.1,30.1,18.7,S/D
MARIANO MORENO AERO,BUENOS AIRES,32.0,87572.0,SADJ,-34.55,-58.78333333333333,Feb,7.3,74.0,3.6,130.7,22.9,28.6,17.9,S/D
MARIANO MORENO AERO,BUENOS AIRES,32.0,87572.0,SADJ,-34.55,-58.78333333333333,Mar,6.5,75.8,3.4,95.4,21.0,26.9,16.0,S/D
MARIANO MORENO AERO,BUENOS AIRES,32.0,87572.0,SADJ,-34.55,-58.78333333333333,Abr,7.9,79.6,3.8,114.3,17.1,22.9,12.3,S/D
MARIANO MORENO AERO,BUENOS AIRES,32.0,87572.0,SADJ,-34.55,-58.78333333333333,May,5.3,82.5,4.3,69.5,13.6,19.1,9.4,S/D
MARIANO MORENO AERO,BUENOS AIRES,32.0,87572.0,SADJ,-34.55,-58.78333333333333,Jun,4.8,81.9,4.4,49.8,10.9,16.1,6.7,S/D
MARIANO MORENO AERO,BUENOS AIRES,32.0,87572.0,SADJ,-34.55,-58.78333333333333,Jul,5.7,80.3,4.2,65.5,10.2,15.4,5.9,S/D
